cycle	numReps	meanDiscoveredMass	seDiscoveredMass	meanUndiscoveredMass	seUndiscoveredMass	meanCredible95MassDiscovered	seCredible95MassDiscovered	tau95Fraction	meanTau95	seTau95	meanMeanTrueP	seMeanTrueP	mapFirstHitCycle_rep1	mapFirstHitCycle_rep2	mapFirstHitCycle_rep3	mapFirstHitCycle_rep4	mapFirstHitCycle_rep5	mapFirstHitCycle_rep6	mapFirstHitCycle_rep7	mapFirstHitCycle_rep8	mapFirstHitCycle_rep9	mapFirstHitCycle_rep10	mapFirstHitCycle_rep11	mapFirstHitCycle_rep12	mapFirstHitCycle_rep13	mapFirstHitCycle_rep14	mapFirstHitCycle_rep15	mapFirstHitCycle_rep16	mapFirstHitCycle_rep17	mapFirstHitCycle_rep18	mapFirstHitCycle_rep19	mapFirstHitCycle_rep20	mapFirstHitCycle_rep21	mapFirstHitCycle_rep22	mapFirstHitCycle_rep23	mapFirstHitCycle_rep24	mapFirstHitCycle_rep25	mapFirstHitCycle_rep26	mapFirstHitCycle_rep27	mapFirstHitCycle_rep28	mapFirstHitCycle_rep29	mapFirstHitCycle_rep30	mapFirstHitCycle_rep31	mapFirstHitCycle_rep32	mapFirstHitCycle_rep33	mapFirstHitCycle_rep34	mapFirstHitCycle_rep35	mapFirstHitCycle_rep36	mapFirstHitCycle_rep37	mapFirstHitCycle_rep38	mapFirstHitCycle_rep39	mapFirstHitCycle_rep40	mapFirstHitCycle_rep41	mapFirstHitCycle_rep42	mapFirstHitCycle_rep43	mapFirstHitCycle_rep44	mapFirstHitCycle_rep45	mapFirstHitCycle_rep46	mapFirstHitCycle_rep47	mapFirstHitCycle_rep48	mapFirstHitCycle_rep49	mapFirstHitCycle_rep50	alignment	twist	method	power	dataset	source_file	baseTau95	speedupTau95
1000000	50	0.99999	1e-06	1e-05	1e-06	0.990797	0.0	1.0	46.64	3.763711	0.594382	0.000148	10	14	18	29	48	20	36	32	55	21	31	12	14	34	21	14	32	26	70	61	32	34	40	10	29	30	35	11	7	13	16	19	45	11	35	47	33	20	16	64	17	53	30	46	19	18	39	50	13	22	vert.coii	tw0	rTBR	0.1	vert.coii.tw0	vert.coii.tw0.conv_rTBR_0.100000.tsv	114.14	2.447255574614065
1000000	50	0.999991	1e-06	9e-06	1e-06	0.990797	0.0	1.0	40.58	3.871833	0.594526	0.000102	10	23	11	9	35	21	26	37	30	14	27	29	17	35	9	28	17	31	24	11	17	61	30	25	16	21	29	16	10	17	14	14	11	18	44	10	22	13	23	26	17	39	55	7	12	20	24	11	25	8	vert.coii	tw0	rTBR	0.2	vert.coii.tw0	vert.coii.tw0.conv_rTBR_0.200000.tsv	114.14	2.8127156234598325
1000000	50	0.999992	1e-06	8e-06	1e-06	0.990797	0.0	1.0	34.38	2.818436	0.594446	0.000124	18	10	23	48	15	18	10	27	15	13	16	21	26	10	12	11	10	7	30	23	16	20	21	27	11	14	25	31	19	15	14	12	33	15	14	23	37	37	15	11	17	18	18	16	12	22	42	41	21	34	vert.coii	tw0	rTBR	0.3	vert.coii.tw0	vert.coii.tw0.conv_rTBR_0.300000.tsv	114.14	3.3199534613147175
1000000	50	0.999992	0.0	8e-06	0.0	0.990797	0.0	1.0	35.24	3.2194	0.594472	0.000113	14	71	7	36	13	9	31	33	18	28	15	14	32	22	33	16	8	25	57	30	9	34	9	15	23	68	36	32	22	7	19	9	10	37	11	17	21	38	12	23	12	11	17	10	18	16	13	23	26	19	vert.coii	tw0	rTBR	0.4	vert.coii.tw0	vert.coii.tw0.conv_rTBR_0.400000.tsv	114.14	3.238933030646992
1000000	50	0.999992	0.0	8e-06	0.0	0.990797	0.0	1.0	38.54	3.755943	0.594417	8.9e-05	50	19	26	18	29	19	30	16	19	12	10	34	30	23	13	16	30	30	31	17	15	21	27	18	35	16	18	7	24	7	16	19	27	24	38	24	18	10	18	25	34	28	22	37	28	37	30	13	26	25	vert.coii	tw0	rTBR	0.5	vert.coii.tw0	vert.coii.tw0.conv_rTBR_0.500000.tsv	114.14	2.9615983393876495
1000000	50	0.999984	1e-06	1.6e-05	1e-06	0.981644	0.0	1.0	131.04	6.086114	0.409981	8.5e-05	21	37	64	51	53	31	63	118	75	101	79	90	63	72	65	46	48	93	106	57	86	70	80	72	32	101	73	98	37	99	55	82	137	60	61	60	74	110	66	99	135	63	53	65	89	52	56	59	37	105	vert.coii	tw5	MC3_NNI	0.0	vert.coii.tw5	vert.coii.tw5.conv_mc3_NNI_0.000000.tsv	223.1	1.7025335775335777
1000000	50	0.999986	1e-06	1.4e-05	1e-06	0.981644	0.0	1.0	92.88	5.881527	0.4102	7.2e-05	84	38	67	52	22	53	46	69	47	41	48	39	44	40	61	29	54	58	25	59	48	70	45	28	42	27	48	26	59	49	14	66	51	50	56	54	33	64	58	72	60	41	53	80	51	34	77	44	57	41	vert.coii	tw5	MC3_NNI	0.02	vert.coii.tw5	vert.coii.tw5.conv_mc3_NNI_0.020000.tsv	223.1	2.4020241171403964
1000000	50	0.999987	1e-06	1.3e-05	1e-06	0.981644	0.0	1.0	75.4	5.962673	0.410276	5.9e-05	45	45	34	28	31	35	57	12	66	57	47	25	15	19	29	59	47	28	24	15	28	30	58	48	27	16	24	22	31	53	22	30	44	47	9	31	32	25	25	40	40	57	24	47	32	41	11	34	41	23	vert.coii	tw5	MC3_NNI	0.05	vert.coii.tw5	vert.coii.tw5.conv_mc3_NNI_0.050000.tsv	223.1	2.958885941644562
1000000	50	0.999988	0.0	1.2e-05	0.0	0.981644	0.0	1.0	50.0	3.214254	0.410157	5.6e-05	21	31	11	25	13	38	12	12	33	17	25	27	16	17	36	13	20	23	17	24	20	24	47	14	9	20	36	19	24	22	34	13	19	11	19	27	15	16	20	22	29	8	21	15	18	27	17	24	25	27	vert.coii	tw5	MC3_NNI	0.1	vert.coii.tw5	vert.coii.tw5.conv_mc3_NNI_0.100000.tsv	223.1	4.462
1000000	50	0.99999	0.0	1e-05	0.0	0.981644	0.0	1.0	37.1	2.192799	0.410235	4.1e-05	17	11	18	16	17	14	14	11	17	22	10	7	24	19	11	18	9	17	19	11	17	15	13	13	17	16	11	10	14	19	8	19	15	15	21	21	17	19	15	9	21	15	12	11	19	20	47	12	12	14	vert.coii	tw5	MC3_NNI	0.2	vert.coii.tw5	vert.coii.tw5.conv_mc3_NNI_0.200000.tsv	223.1	6.013477088948787
1000000	50	0.999991	0.0	9e-06	0.0	0.981644	0.0	1.0	33.2	2.442314	0.410161	3.7e-05	19	11	11	12	5	31	9	9	13	7	15	6	15	7	14	8	10	8	11	8	15	30	20	31	7	11	12	14	13	42	18	7	17	13	15	12	28	15	14	9	8	47	8	8	14	12	7	16	18	17	vert.coii	tw5	MC3_NNI	0.3	vert.coii.tw5	vert.coii.tw5.conv_mc3_NNI_0.300000.tsv	223.1	6.719879518072289
1000000	50	0.99999	0.0	1e-05	0.0	0.981644	0.0	1.0	73.2	11.172415	0.410131	4e-05	34	12	46	28	7	72	14	488	7	32	12	169	78	7	27	77	127	71	15	16	20	108	33	20	124	7	23	27	17	151	10	8	14	11	15	35	169	23	26	219	71	25	27	106	28	53	27	33	68	9	vert.coii	tw5	MC3_NNI	0.4	vert.coii.tw5	vert.coii.tw5.conv_mc3_NNI_0.400000.tsv	223.1	3.047814207650273
1000000	50	0.99999	0.0	1e-05	0.0	0.981644	0.0	1.0	1810.86	397.04477	0.4094	0.000162	583	18	7124	442	223	1997	285	5987	1422	466	61	15668	75	5525	4268	26	52	58	665	5733	1099	283	13	4963	1189	2702	787	3404	57	690	23	4556	4984	277	3737	52	874	33	185	31	2229	2720	40	123	11	1110	206	7	766	1940	vert.coii	tw5	MC3_NNI	0.5	vert.coii.tw5	vert.coii.tw5.conv_mc3_NNI_0.500000.tsv	223.1	0.12320113095435319
1000000	50	0.999959	2e-06	4.1e-05	2e-06	0.981644	0.0	1.0	223.1	17.789409	0.410177	0.000152	83	45	308	63	98	70	76	120	136	165	102	110	101	295	129	90	89	154	99	87	116	176	75	88	218	69	179	393	86	30	124	258	85	22	77	383	70	148	110	171	160	197	122	280	85	91	139	165	155	55	vert.coii	tw5	NNI	0.0	vert.coii.tw5	vert.coii.tw5.conv_NNI_0.000000.tsv	223.1	1.0
1000000	50	0.999969	1e-06	3.1e-05	1e-06	0.981644	0.0	1.0	155.48	11.833341	0.410118	0.000139	52	54	68	71	198	81	35	69	73	53	69	57	55	140	36	72	387	59	61	83	113	98	81	67	100	60	36	69	60	32	48	114	138	65	66	135	62	78	105	57	67	66	65	87	75	65	114	82	53	55	vert.coii	tw5	NNI	0.02	vert.coii.tw5	vert.coii.tw5.conv_NNI_0.020000.tsv	223.1	1.4349112426035504
1000000	50	0.999977	1e-06	2.3e-05	1e-06	0.981644	0.0	1.0	125.14	11.112523	0.410211	0.000121	121	87	35	54	62	21	55	25	39	63	61	35	53	43	41	26	185	39	26	41	42	24	63	23	232	38	158	140	52	37	48	35	95	24	100	36	110	36	70	44	19	34	38	69	44	49	56	36	56	87	vert.coii	tw5	NNI	0.05	vert.coii.tw5	vert.coii.tw5.conv_NNI_0.050000.tsv	223.1	1.7828032603484096
1000000	50	0.999983	1e-06	1.7e-05	1e-06	0.981644	0.0	1.0	77.88	7.224484	0.410043	9.2e-05	162	24	21	37	26	31	17	28	26	29	35	31	152	17	7	17	18	32	20	37	29	33	21	19	49	197	35	17	25	36	33	18	30	35	17	24	53	33	31	33	89	45	22	16	31	30	50	18	44	27	vert.coii	tw5	NNI	0.1	vert.coii.tw5	vert.coii.tw5.conv_NNI_0.100000.tsv	223.1	2.8646635850025683
1000000	50	0.999987	1e-06	1.3e-05	1e-06	0.981644	0.0	1.0	54.14	6.898033	0.410185	5.8e-05	17	23	12	26	15	50	17	81	17	327	14	33	30	14	10	10	26	15	24	26	12	36	82	14	21	9	28	16	30	27	11	15	42	13	35	19	49	17	83	24	14	71	11	19	24	13	24	22	20	26	vert.coii	tw5	NNI	0.2	vert.coii.tw5	vert.coii.tw5.conv_NNI_0.200000.tsv	223.1	4.12079793128925
1000000	50	0.999989	0.0	1.1e-05	0.0	0.981644	0.0	1.0	54.28	6.994811	0.410136	5.7e-05	15	27	74	27	15	305	10	57	26	13	19	20	25	11	17	70	12	20	21	13	18	22	11	6	9	27	27	23	138	86	15	13	12	12	47	20	16	38	19	18	15	9	28	24	72	10	23	31	58	9	vert.coii	tw5	NNI	0.3	vert.coii.tw5	vert.coii.tw5.conv_NNI_0.300000.tsv	223.1	4.110169491525424
1000000	50	0.99999	0.0	1e-05	0.0	0.981644	0.0	1.0	325.68	65.144163	0.410062	5.9e-05	2194	405	87	811	42	35	109	715	39	79	79	55	70	866	225	22	403	1730	24	136	75	98	553	105	346	55	105	10	76	273	179	205	546	37	287	69	1078	74	40	76	106	339	30	35	1322	114	9	33	756	134	vert.coii	tw5	NNI	0.4	vert.coii.tw5	vert.coii.tw5.conv_NNI_0.400000.tsv	223.1	0.6850282485875706
1000000	50	0.999987	1e-06	1.3e-05	1e-06	0.981644	0.0	1.0	3453.54	566.803452	0.408732	0.000226	865	3180	835	3213	14	1093	224	6279	9870	6211	2133	2457	10171	3743	3229	8804	536	5948	21	3653	1667	8332	558	1444	4850	3942	1987	2511	463	13606	996	5169	2704	10	18909	5351	133	7	576	4742	826	1607	17	23	1256	536	70	760	4947	11354	vert.coii	tw5	NNI	0.5	vert.coii.tw5	vert.coii.tw5.conv_NNI_0.500000.tsv	223.1	0.06460038105827644
1000000	50	0.999922	4e-06	7.8e-05	4e-06	0.981644	0.0	1.0	830.9	90.063108	0.409549	0.000431	399	196	519	71	112	96	211	371	75	49	377	286	552	145	314	329	338	194	221	164	786	144	77	109	197	157	194	352	278	105	403	64	46	280	86	277	130	126	147	203	316	144	345	161	47	192	141	114	275	47	vert.coii	tw5	NNI2	0.0	vert.coii.tw5	vert.coii.tw5.conv_NNI2_0.000000.tsv	223.1	0.2685040317727765
1000000	50	0.99995	3e-06	5e-05	3e-06	0.981644	0.0	1.0	349.3	26.512658	0.409918	0.000295	173	33	48	119	208	158	174	101	41	41	75	38	173	128	64	98	118	103	85	74	282	267	85	131	67	67	85	64	93	179	249	98	219	73	94	199	71	181	495	32	531	155	120	31	116	78	105	61	70	145	vert.coii	tw5	NNI2	0.02	vert.coii.tw5	vert.coii.tw5.conv_NNI2_0.020000.tsv	223.1	0.6387059833953621
1000000	50	0.999972	1e-06	2.8e-05	1e-06	0.981644	0.0	1.0	245.86	29.30827	0.409862	0.000224	118	183	96	149	29	56	41	19	14	39	63	17	101	19	100	64	31	30	48	16	59	117	22	60	78	101	88	32	55	104	20	70	186	37	99	116	120	38	80	57	95	75	48	79	16	30	105	58	103	112	vert.coii	tw5	NNI2	0.05	vert.coii.tw5	vert.coii.tw5.conv_NNI2_0.050000.tsv	223.1	0.907426990970471
1000000	50	0.999982	1e-06	1.8e-05	1e-06	0.981644	0.0	1.0	135.64	14.424208	0.410189	0.000153	51	18	15	58	36	65	54	56	18	37	13	25	38	13	19	21	44	54	35	20	74	34	24	8	19	13	6	18	52	17	137	62	36	16	20	20	14	34	63	17	12	118	23	27	36	9	15	30	26	22	vert.coii	tw5	NNI2	0.1	vert.coii.tw5	vert.coii.tw5.conv_NNI2_0.100000.tsv	223.1	1.6447950457092304
1000000	50	0.999988	0.0	1.2e-05	0.0	0.981644	0.0	1.0	57.18	5.194871	0.410135	8e-05	24	9	8	5	15	17	26	13	8	15	10	8	6	30	8	8	12	22	18	11	21	4	11	7	12	22	6	14	8	6	14	6	18	19	6	11	5	16	8	24	6	9	15	17	14	19	8	13	22	10	vert.coii	tw5	NNI2	0.2	vert.coii.tw5	vert.coii.tw5.conv_NNI2_0.200000.tsv	223.1	3.9017138859741167
1000000	50	0.99999	0.0	1e-05	0.0	0.981644	0.0	1.0	35.28	4.489538	0.410185	5.6e-05	10	11	13	6	14	5	10	5	10	7	97	13	10	11	9	15	5	8	8	10	12	10	8	7	7	11	19	166	8	9	7	12	10	8	87	7	18	9	11	9	7	23	4	6	8	10	17	7	15	21	vert.coii	tw5	NNI2	0.3	vert.coii.tw5	vert.coii.tw5.conv_NNI2_0.300000.tsv	223.1	6.323696145124716
1000000	50	0.99999	0.0	1e-05	0.0	0.981644	0.0	1.0	1393.66	582.008185	0.409589	0.000256	20397	9	171	7	10	14	3	9	6	11	9	263	5197	7	10	8	6	58	6	14	7	11	9	4	14	8	10	13	34	5	13	6	9	11	9	7	5	8	38	15	9	7436	6	10937	8971	37	5	5	14914	12	vert.coii	tw5	NNI2	0.4	vert.coii.tw5	vert.coii.tw5.conv_NNI2_0.400000.tsv	223.1	0.16008208601811058
1000000	50	0.99999	0.0	1e-05	0.0	0.981644	0.0	1.0	3938.7	1286.506782	0.408543	0.000544	118	11	5	13666	389	23	27	7	38148	296	40260	1143	6	1771	596	11	16	30	614	13	904	1427	2576	5089	2337	4320	809	116	10	6	443	34247	48	5405	5825	11944	716	4883	1382	9	5	271	8	6484	45	2312	6694	101	16	630	vert.coii	tw5	NNI2	0.5	vert.coii.tw5	vert.coii.tw5.conv_NNI2_0.500000.tsv	223.1	0.0566430548150405
1000000	50	0.999873	8e-06	0.000127	8e-06	0.981644	0.0	1.0	754.98	81.98229	0.409644	0.000345	357	308	144	390	138	320	154	451	258	171	318	215	198	204	375	126	310	53	233	117	201	108	353	197	265	126	138	201	349	206	357	122	260	80	255	182	171	363	262	182	188	295	406	78	173	222	236	183	420	131	vert.coii	tw5	TBR	0.0	vert.coii.tw5	vert.coii.tw5.conv_TBR_0.000000.tsv	223.1	0.2955045166759384
1000000	50	0.999933	4e-06	6.7e-05	4e-06	0.981644	0.0	1.0	454.36	39.989119	0.410221	0.000255	108	28	89	80	133	48	53	234	88	117	255	147	63	198	95	84	95	124	53	109	185	65	163	84	63	125	120	93	141	317	8	45	149	98	67	124	123	63	33	56	262	151	80	55	157	105	71	123	118	175	vert.coii	tw5	TBR	0.02	vert.coii.tw5	vert.coii.tw5.conv_TBR_0.020000.tsv	223.1	0.49102033629720926
1000000	50	0.999966	2e-06	3.4e-05	2e-06	0.981644	0.0	1.0	242.8	24.930025	0.409693	0.000187	50	113	61	159	21	33	31	56	73	73	47	130	67	31	29	30	122	37	14	29	32	69	34	30	56	41	31	38	36	41	92	29	88	161	70	40	32	69	43	159	87	49	24	55	47	73	28	74	35	57	vert.coii	tw5	TBR	0.05	vert.coii.tw5	vert.coii.tw5.conv_TBR_0.050000.tsv	223.1	0.9188632619439867
1000000	50	0.999977	1e-06	2.3e-05	1e-06	0.981644	0.0	1.0	123.12	13.259287	0.410261	0.000138	10	53	12	42	11	31	47	23	8	6	21	17	23	21	30	11	14	10	23	65	32	5	90	22	11	22	20	54	56	33	22	28	46	19	59	17	9	32	46	14	37	20	33	27	10	43	14	31	73	13	vert.coii	tw5	TBR	0.1	vert.coii.tw5	vert.coii.tw5.conv_TBR_0.100000.tsv	223.1	1.8120532813515269
1000000	50	0.999987	1e-06	1.3e-05	1e-06	0.981644	0.0	1.0	66.24	7.998396	0.410069	9.4e-05	27	4	14	4	6	14	71	9	19	19	15	5	5	13	13	9	5	8	8	31	8	20	20	22	23	10	15	25	23	16	11	43	17	4	15	14	6	10	15	4	23	7	27	10	6	4	12	8	6	29	vert.coii	tw5	TBR	0.2	vert.coii.tw5	vert.coii.tw5.conv_TBR_0.200000.tsv	223.1	3.368055555555556
1000000	50	0.999988	0.0	1.2e-05	0.0	0.981644	0.0	1.0	51.8	5.688944	0.41003	9.7e-05	10	17	11	27	12	5	4	18	15	7	14	17	7	11	4	6	5	31	5	9	8	7	6	5	4	8	8	22	6	7	4	7	4	12	22	11	4	6	11	9	12	11	31	7	10	4	6	7	6	14	vert.coii	tw5	TBR	0.3	vert.coii.tw5	vert.coii.tw5.conv_TBR_0.300000.tsv	223.1	4.306949806949807
1000000	50	0.999991	0.0	9e-06	0.0	0.981644	0.0	1.0	44.7	4.324137	0.410239	7.3e-05	5	8	19	22	3	7	4	7	14	28	12	4	5	5	5	5	7	10	5	19	11	5	3	7	16	7	14	3	5	6	4	16	6	5	11	10	8	10	10	5	4	4	36	4	6	5	10	4	8	4	vert.coii	tw5	TBR	0.4	vert.coii.tw5	vert.coii.tw5.conv_TBR_0.400000.tsv	223.1	4.991051454138702
1000000	50	0.99999	0.0	1e-05	0.0	0.981644	0.0	1.0	42.56	5.466496	0.410215	7.9e-05	14	9	5	4	12	15	10	4	6	18	7	12	10	7	9	25	5	14	13	15	5	5	5	11	7	3	4	12	12	11	22	7	8	7	15	14	6	4	7	3	4	5	9	24	11	10	7	23	11	4	vert.coii	tw5	TBR	0.5	vert.coii.tw5	vert.coii.tw5.conv_TBR_0.500000.tsv	223.1	5.242011278195489
1000000	50	0.99989	8e-06	0.00011	8e-06	0.981644	0.0	1.0	864.24	97.035022	0.411413	0.000338	98	213	209	202	247	276	321	112	289	95	339	81	320	591	85	92	293	419	361	202	276	98	249	133	142	153	268	212	34	359	271	186	220	162	158	198	107	81	129	142	399	85	269	68	95	43	203	118	107	250	vert.coii	tw5	rTBR	0.0	vert.coii.tw5	vert.coii.tw5.conv_rTBR_0.000000.tsv	223.1	0.25814588540220307
1000000	50	0.99993	5e-06	7e-05	5e-06	0.981644	0.0	1.0	396.72	41.638356	0.41161	0.000285	69	113	55	90	171	202	55	173	139	50	117	143	58	127	110	99	94	50	106	77	82	206	96	168	62	178	51	185	143	77	58	216	40	136	66	82	88	44	144	85	96	100	165	436	70	222	72	34	174	113	vert.coii	tw5	rTBR	0.02	vert.coii.tw5	vert.coii.tw5.conv_rTBR_0.020000.tsv	223.1	0.5623613631780601
1000000	50	0.999959	2e-06	4.1e-05	2e-06	0.981644	0.0	1.0	196.88	19.826011	0.411853	0.000209	194	123	44	56	57	124	66	89	88	51	138	45	107	23	154	28	43	54	51	78	60	43	24	105	29	55	14	69	49	68	22	38	68	151	71	128	40	69	61	45	80	43	15	26	22	56	39	55	52	65	vert.coii	tw5	rTBR	0.05	vert.coii.tw5	vert.coii.tw5.conv_rTBR_0.050000.tsv	223.1	1.1331775700934579
1000000	50	0.999972	1e-06	2.8e-05	1e-06	0.981644	0.0	1.0	189.92	19.37903	0.411899	0.000148	14	16	13	19	37	59	51	21	75	58	39	41	89	18	19	30	26	32	43	20	23	60	40	63	47	67	14	24	61	56	43	78	37	24	61	42	21	21	12	55	37	64	41	58	20	48	15	15	78	37	vert.coii	tw5	rTBR	0.1	vert.coii.tw5	vert.coii.tw5.conv_rTBR_0.100000.tsv	223.1	1.1747051390058973
1000000	50	0.999979	1e-06	2.1e-05	1e-06	0.981644	0.0	1.0	117.58	11.435715	0.411807	0.000118	29	19	22	31	71	42	24	24	11	20	26	15	39	30	26	21	38	20	28	21	24	26	23	21	25	25	27	20	30	18	25	59	23	27	10	30	13	27	28	27	31	24	13	31	18	30	17	39	10	27	vert.coii	tw5	rTBR	0.2	vert.coii.tw5	vert.coii.tw5.conv_rTBR_0.200000.tsv	223.1	1.897431535975506
1000000	50	0.99998	1e-06	2e-05	1e-06	0.981644	0.0	1.0	94.3	7.934489	0.411817	0.000118	32	23	35	49	33	29	31	12	26	56	27	23	21	32	14	25	8	21	15	44	15	38	31	13	41	11	11	13	17	23	22	18	10	12	9	26	69	17	52	40	27	27	47	13	23	20	21	14	22	11	vert.coii	tw5	rTBR	0.3	vert.coii.tw5	vert.coii.tw5.conv_rTBR_0.300000.tsv	223.1	2.3658536585365852
1000000	50	0.99998	1e-06	2e-05	1e-06	0.981644	0.0	1.0	104.58	11.314036	0.412	0.000132	18	43	23	12	32	10	22	18	15	20	12	69	14	51	6	48	9	34	15	28	20	17	30	19	30	19	34	11	27	24	17	32	16	17	16	25	11	20	50	24	25	14	14	33	46	44	18	21	19	74	vert.coii	tw5	rTBR	0.4	vert.coii.tw5	vert.coii.tw5.conv_rTBR_0.400000.tsv	223.1	2.133295085102314
1000000	50	0.99998	1e-06	2e-05	1e-06	0.981644	0.0	1.0	89.74	10.706123	0.412151	0.000136	9	38	23	22	42	19	34	19	17	25	14	35	24	17	21	13	26	10	24	30	14	60	21	9	43	13	22	19	13	17	18	34	12	26	24	26	27	32	16	23	15	30	24	19	34	22	23	11	18	38	vert.coii	tw5	rTBR	0.5	vert.coii.tw5	vert.coii.tw5.conv_rTBR_0.500000.tsv	223.1	2.4860708714062847
1000000	50	0.999993	1e-06	7e-06	1e-06	0.988368	0.0	1.0	63.28	2.594663	0.976833	3.4e-05	86	84	51	57	72	59	55	49	55	48	43	23	52	40	43	72	40	88	51	66	55	48	32	91	57	75	64	98	68	81	62	71	76	78	89	81	63	35	76	86	64	98	45	72	54	47	70	33	79	82	vert.coiii	tw0	MC3_NNI	0.0	vert.coiii.tw0	vert.coiii.tw0.conv_mc3_NNI_0.000000.tsv	89.58	1.4156131479140328
1000000	50	0.999994	0.0	6e-06	0.0	0.988368	0.0	1.0	34.08	1.297986	0.97684	3.4e-05	32	23	29	19	47	48	20	30	46	29	19	32	38	30	20	50	30	28	38	20	35	33	34	29	45	36	31	38	21	41	43	50	49	40	36	32	53	31	29	39	36	29	34	18	49	32	29	37	39	28	vert.coiii	tw0	MC3_NNI	0.02	vert.coiii.tw0	vert.coiii.tw0.conv_mc3_NNI_0.020000.tsv	89.58	2.6285211267605635
1000000	50	0.999995	0.0	5e-06	0.0	0.988368	0.0	1.0	20.7	0.782069	0.97687	2.3e-05	16	31	15	20	22	30	18	23	29	25	19	23	19	16	26	23	17	27	21	18	24	26	13	25	23	19	17	25	19	23	21	21	14	31	19	18	26	18	18	17	16	10	22	13	19	36	11	13	25	15	vert.coiii	tw0	MC3_NNI	0.05	vert.coiii.tw0	vert.coiii.tw0.conv_mc3_NNI_0.050000.tsv	89.58	4.327536231884058
1000000	50	0.999995	0.0	5e-06	0.0	0.988368	0.0	1.0	14.82	0.583228	0.97691	2.4e-05	13	15	17	16	20	9	15	22	14	21	10	14	16	9	11	11	13	15	15	13	13	17	17	11	13	17	17	9	8	14	23	11	19	15	10	17	27	21	14	9	20	20	17	12	13	16	15	9	15	13	vert.coiii	tw0	MC3_NNI	0.1	vert.coiii.tw0	vert.coiii.tw0.conv_mc3_NNI_0.100000.tsv	89.58	6.044534412955465
1000000	50	0.999995	0.0	5e-06	0.0	0.988368	0.0	1.0	12.02	0.646807	0.976921	1.8e-05	13	10	10	10	13	12	11	12	13	15	22	14	9	12	11	9	5	16	9	12	12	12	10	6	7	15	12	15	8	6	14	33	7	12	8	11	10	14	13	9	6	15	9	15	15	11	10	14	21	13	vert.coiii	tw0	MC3_NNI	0.2	vert.coiii.tw0	vert.coiii.tw0.conv_mc3_NNI_0.200000.tsv	89.58	7.452579034941764
1000000	50	0.999995	0.0	5e-06	0.0	0.988368	0.0	1.0	636.16	188.074571	0.976264	0.000184	78	21	14	28	40	2497	26	44	9	2237	17	157	1162	49	10	7278	5044	21	984	146	329	8	102	27	24	23	844	300	11	9	22	76	1304	11	12	7	782	2074	16	36	12	216	13	22	10	874	1781	768	1474	759	vert.coiii	tw0	MC3_NNI	0.3	vert.coiii.tw0	vert.coiii.tw0.conv_mc3_NNI_0.300000.tsv	89.58	0.14081363179074446
1000000	50	0.759996	0.061012	0.240004	0.061012	0.75116	0.060302	0.76	156854.184211	39356.008009	0.626001	0.058084	84	185	-1	443	-1	162150	-1	-1	100304	189	1007	242044	377	10759	451635	70047	35143	786466	475707	272197	18113	5	41387	184	16	587608	-1	157788	49	-1	807931	-1	2877	1765	801918	-1	30	329044	78402	13	56	-1	4946	183338	-1	21785	51050	-1	263417	-1	vert.coiii	tw0	MC3_NNI	0.4	vert.coiii.tw0	vert.coiii.tw0.conv_mc3_NNI_0.400000.tsv	89.58	0.000571103668356702
1000000	50	0.159999	0.052372	0.840001	0.052372	0.158139	0.051763	0.16	51885.375	33155.625027	0.148201	0.048757	-1	-1	-1	8	-1	-1	-1	238681	-1	-1	-1	-1	-1	11257	161209	-1	-1	3681	-1	-1	-1	228	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	-1	vert.coiii	tw0	MC3_NNI	0.5	vert.coiii.tw0	vert.coiii.tw0.conv_mc3_NNI_0.500000.tsv	89.58	0.0017264980738792
1000000	50	0.999983	1e-06	1.7e-05	1e-06	0.988368	0.0	1.0	89.58	4.869907	0.976782	8.6e-05	145	79	170	54	76	109	95	93	49	72	152	77	96	75	109	60	58	52	135	106	73	63	80	97	107	107	52	75	75	42	125	43	131	84	70	133	61	71	89	49	64	137	44	89	162	101	24	132	126	111	vert.coiii	tw0	NNI	0.0	vert.coiii.tw0	vert.coiii.tw0.conv_NNI_0.000000.tsv	89.58	1.0
1000000	50	0.999989	0.0	1.1e-05	0.0	0.988368	0.0	1.0	53.48	2.680883	0.976872	6e-05	65	36	77	63	45	52	32	74	56	104	82	81	70	76	82	96	62	38	32	63	49	84	59	30	36	64	39	45	36	50	44	37	39	52	26	29	31	38	47	51	29	59	51	34	45	74	57	65	50	38	vert.coiii	tw0	NNI	0.02	vert.coiii.tw0	vert.coiii.tw0.conv_NNI_0.020000.tsv	89.58	1.6750186985789082
1000000	50	0.99999	1e-06	1e-05	1e-06	0.988368	0.0	1.0	28.18	1.317911	0.976865	4e-05	25	30	20	38	36	28	26	27	31	11	12	21	30	32	27	31	19	50	29	45	12	32	27	38	23	39	27	21	33	38	46	20	19	32	35	40	26	29	19	18	9	32	18	24	27	23	22	45	28	39	vert.coiii	tw0	NNI	0.05	vert.coiii.tw0	vert.coiii.tw0.conv_NNI_0.050000.tsv	89.58	3.1788502484031227
